notification_id,signal_id,sent_at,notification_status,symbol,side,strategy_family,strategy_version,score,market_regime,entry_price,stop_price,take_profit_price,reward_risk,source_data_timestamp,entry_time,paper_entry_price,entry_fill_price,paper_stop_price,paper_take_profit_price,exit_time,exit_price,exit_reason,gross_pnl_usdt,fees_usdt,funding_usdt,slippage_usdt,net_pnl_usdt,r_multiple,holding_hours,time_since_previous_same_symbol_hours,mfe_pct,mae_pct,failure_set_classification
baf6f0cf-cc4e-4d55-a824-4e5dae7fa85e,316265eb-689d-4a57-b9bb-47bc9df5f01c,2026-08-14 21:02:08.695+00,SENT,HUSDT,LONG,TREND,rules-profit-oriented-v4,75.491,BULL,0.11956,0.11738,0.12392,2.000,2026-08-14 20:59:59.999+00,2026-08-14 20:59:59.999+00,0.119560000000,0.119583912000,0.117380000000,0.123920000000,2026-08-14 22:44:59.999+00,0.117356524000,STOP_LOSS,-37.25974646,1.58541585,0.00000000,0.79270646,-38.84516231,-1.06521292,1.750000,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,KNOWN_FAILURE_AUDIT
7b253d55-012a-4806-8a6f-cbe062bd62c1,40a63a6a-63ea-4ded-93ec-93b8b5b98863,2026-08-14 23:02:07.704+00,SENT,BICOUSDT,SHORT,TREND,rules-profit-oriented-v4,78.091,BEAR,0.0249,0.02554,0.02362,2.000,2026-08-14 22:59:59.999+00,2026-08-14 22:59:59.999+00,0.024900000000,0.024895020000,0.025540000000,0.023620000000,2026-08-14 23:29:59.999+00,0.025545108000,STOP_LOSS,-50.78747491,1.57623382,0.00000000,0.78811491,-52.36370874,-1.04728758,0.500000,14.999628,NOT_AVAILABLE,NOT_AVAILABLE,KNOWN_FAILURE_AUDIT
9d38ba65-78b1-4b8d-af56-689b88040dec,6fe8d47f-acd9-4002-9fe4-9f4b651042f3,2026-08-15 00:02:08.143+00,SENT,LABUSDT,SHORT,TREND,rules-profit-oriented-v4,78.235,BEAR,0.0859,0.0876,0.0826,2.000,2026-08-14 23:59:59.999+00,2026-08-14 23:59:59.999+00,0.085900000000,0.085882820000,0.087600000000,0.082600000000,2026-08-15 00:14:59.999+00,0.087617520000,STOP_LOSS,-40.38728540,1.61577397,0.57506305,0.80788540,-41.42799632,-1.04670602,0.250000,52.999254,NOT_AVAILABLE,NOT_AVAILABLE,KNOWN_FAILURE_AUDIT
8672cc59-04e9-4fb3-837f-8e09d3395d2e,70a301a6-2814-4d51-aca1-c1da7d29f0fb,2026-08-15 01:02:08.043+00,SENT,KAITOUSDT,SHORT,TREND,rules-profit-oriented-v4,78.894,BEAR,0.4003,0.4108,0.3793,2.000,2026-08-15 00:59:59.999+00,2026-08-15 00:59:59.999+00,0.400300000000,0.400219940000,0.410800000000,0.379300000000,2026-08-15 18:44:59.999+00,0.379375860000,TAKE_PROFIT,99.25742455,1.48494290,-7.39794384,0.74247545,90.37453781,1.80749256,17.750000,22.999308,NOT_AVAILABLE,NOT_AVAILABLE,KNOWN_FAILURE_AUDIT
3e531ef2-555f-4048-b403-6e9fe61804ca,6ca4e837-ca15-4dab-8fc4-7b205717c5d9,2026-08-15 20:02:07.259+00,SENT,DOLOUSDT,SHORT,TREND,trend-rejection-short-v1,76.655,BEAR,0.02031,0.02086,0.01922,2.000,2026-08-15 19:59:59.999+00,2026-08-15 19:59:59.999+00,0.020310000000,0.020305938000,0.020860000000,0.019220000000,2026-08-15 21:59:59.999+00,0.020864172000,STOP_LOSS,-50.74849471,1.49709341,-0.52071757,0.74854471,-52.76630569,-1.05532717,2.000000,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,KNOWN_FAILURE_AUDIT
9426b791-003d-4842-b61e-f3d43e6e71da,8a3f78ec-fe07-4246-a4f4-c58094bc5358,2026-08-16 01:02:06.921+00,SENT,HEIUSDT,SHORT,TREND,trend-rejection-short-v1,74.666,BEAR,0.12419,0.1297,0.11317,2.000,2026-08-16 00:59:59.999+00,2026-08-16 00:59:59.999+00,0.124190000000,0.124165162000,0.129700000000,0.113170000000,2026-08-16 07:59:59.999+00,0.129725940000,STOP_LOSS,-50.46072388,0.92156377,-0.08998021,0.46077988,-51.47226786,-1.02944651,7.000000,63.999861,NOT_AVAILABLE,NOT_AVAILABLE,KNOWN_FAILURE_AUDIT
94021fc8-e4d7-4804-9a0b-3c9e00671a68,c1027282-1606-44c8-a5b5-fffcadeafedd,2026-08-16 12:02:06.904+00,SENT,TUTUSDT,SHORT,TREND,trend-rejection-short-v1,71.373,BEAR,0.03243,0.03346,0.03038,2.000,2026-08-16 11:59:59.999+00,2026-08-16 11:59:59.999+00,0.032430000000,0.032423514000,0.033460000000,0.030380000000,2026-08-16 14:14:59.999+00,0.033466692000,STOP_LOSS,-50.63898965,1.27940331,0.07869673,0.63969965,-51.83969623,-1.03680865,2.250000,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,KNOWN_FAILURE_AUDIT
f6b860c2-bf4d-4d1e-8b72-8bb93fbce29c,0099db13-c235-4746-84d6-42b1bf28bd80,2026-08-16 21:02:06.539+00,SENT,BLESSUSDT,SHORT,TREND,trend-rejection-short-v1,73.671,BEAR,0.008933,0.009178,0.008443,2.000,2026-08-16 20:59:59.999+00,2026-08-16 20:59:59.999+00,0.008933000000,0.008931213400,0.009178000000,0.008443000000,2026-08-16 21:29:59.999+00,0.009179835600,STOP_LOSS,-50.73906720,1.47844840,0.00000000,0.73922220,-52.21751559,-1.04435355,0.500000,75.999921,NOT_AVAILABLE,NOT_AVAILABLE,KNOWN_FAILURE_AUDIT
6e0f43b7-55c0-419d-b668-a7c0582d28cc,3319cf19-4832-48e8-806b-b43ba1138b2d,2026-08-17 14:02:07.764+00,SENT,LABUSDT,SHORT,TREND,trend-rejection-short-v1,70.678,BEAR,0.0776,0.0792,0.0744,2.000,2026-08-17 13:59:59.999+00,2026-08-17 13:59:59.999+00,0.077600000000,0.077584480000,0.079200000000,0.074400000000,2026-08-17 14:14:59.999+00,0.079215840000,STOP_LOSS,-42.04504128,1.61648586,0.00000000,0.80824128,-43.66152714,-1.05880008,0.250000,61.999895,NOT_AVAILABLE,NOT_AVAILABLE,KNOWN_FAILURE_AUDIT
bd2f59b7-403a-46bf-8edd-d54f0342699d,a9266b7a-cca7-4842-b7e0-fb57a679c470,2026-08-17 15:02:07.056+00,SENT,HOMEUSDT,SHORT,TREND,trend-rejection-short-v1,73.165,BEAR,0.006786,0.006938,0.006483,2.000,2026-08-17 14:59:59.999+00,2026-08-17 14:59:59.999+00,0.006786000000,0.006784642800,0.006938000000,0.006483000000,2026-08-17 16:44:59.999+00,0.006939387600,STOP_LOSS,-45.60700644,1.61792045,-4.27249906,0.80895844,-51.49742595,-1.14954620,1.750000,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,KNOWN_FAILURE_AUDIT
b0936cf8-c00b-4e69-b760-e520078a6581,61815011-4db4-4337-9f37-5f47931687df,2026-08-18 01:02:07.475+00,SENT,HOMEUSDT,SHORT,TREND,trend-rejection-short-v1,70.629,BEAR,0.006563,0.006938,0.005814,2.000,2026-08-18 00:59:59.999+00,2026-08-18 00:59:59.999+00,0.006563000000,0.006561687400,0.006938000000,0.005814000000,2026-08-19 02:59:59.999+00,0.005815162800,TAKE_PROFIT,99.53636449,0.66009703,-15.13197447,0.33005251,83.74429299,1.67489005,26.000000,10.000116,NOT_AVAILABLE,NOT_AVAILABLE,KNOWN_FAILURE_AUDIT
1f680659-2a3f-4784-bda5-1275ca6018f9,6393a205-c0f9-4791-b494-f726863bf357,2026-08-19 13:02:10.499+00,SENT,BICOUSDT,SHORT,TREND,trend-rejection-short-v1,71.484,BEAR,0.01727,0.01757,0.01668,2.000,2026-08-19 12:59:59.999+00,2026-08-19 12:59:59.999+00,0.017270000000,0.017266546000,0.017570000000,0.016680000000,2026-08-19 15:29:59.999+00,0.017573514000,STOP_LOSS,-35.54904318,1.61388913,0.00000000,0.80694318,-37.16293231,-1.06968008,2.500000,110.000776,NOT_AVAILABLE,NOT_AVAILABLE,KNOWN_FAILURE_AUDIT
c70fd39c-0c08-47bc-adc7-efca3857a588,ef67d444-ce9b-4a07-8aa4-a870d7032f61,2026-08-20 09:02:07.817+00,SENT,HEIUSDT,SHORT,TREND,trend-rejection-short-v1,71.672,BEAR,0.1251,0.12826,0.11878,2.000,2026-08-20 08:59:59.999+00,2026-08-20 08:59:59.999+00,0.125100000000,0.125074980000,0.128260000000,0.118780000000,2026-08-20 10:14:59.999+00,0.128285652000,STOP_LOSS,-50.80149985,1.60353971,0.00000000,0.80176785,-52.40503956,-1.04810641,1.250000,104.000249,NOT_AVAILABLE,NOT_AVAILABLE,KNOWN_FAILURE_AUDIT
28f603e5-10ae-4de4-a27c-d68ac044f518,37fdf902-8207-419f-b84c-219596e500cb,2026-08-20 12:02:07.502+00,SENT,APRUSDT,SHORT,TREND,trend-rejection-short-v1,73.833,BEAR,0.1827,0.187,0.1741,2.000,2026-08-20 11:59:59.999+00,2026-08-20 11:59:59.999+00,0.182700000000,0.182663460000,0.187000000000,0.174100000000,2026-08-20 12:44:59.999+00,0.187037400000,STOP_LOSS,-47.87714724,1.61869825,0.09997171,0.80934724,-49.39587377,-1.04946213,0.750000,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,KNOWN_FAILURE_AUDIT
1bc5db9a-8ff4-4749-8465-cbef75c1f097,bed67b2d-3d60-4d00-b8fb-407aff239745,2026-08-21 01:02:07.335+00,SENT,GRVTUSDT,SHORT,TREND,trend-rejection-short-v1,71.159,BEAR,0.2768,0.2832,0.264,2.000,2026-08-21 00:59:59.999+00,2026-08-21 00:59:59.999+00,0.276800000000,0.276744640000,0.283200000000,0.264000000000,2026-08-21 11:44:59.999+00,0.283256640000,STOP_LOSS,-47.04920000,1.61840370,-0.39959608,0.80920000,-49.06719978,-1.06114186,10.750000,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,KNOWN_FAILURE_AUDIT
f7177f96-0850-4df7-9fa4-7506e3a281ea,2b3fc281-e696-4a47-a0cd-f3226c7e1946,2026-08-23 11:02:07.428+00,SENT,LABUSDT,SHORT,TREND,trend-rejection-short-v1,71.568,BEAR,0.07239,0.07334,0.07049,2.000,2026-08-23 10:59:59.999+00,2026-08-23 10:59:59.999+00,0.072390000000,0.072375522000,0.073340000000,0.070490000000,2026-08-23 14:44:59.999+00,0.070504098000,TAKE_PROFIT,51.70370227,1.57899126,0.09997955,0.78949773,50.22469056,1.91356940,3.750000,140.999907,NOT_AVAILABLE,NOT_AVAILABLE,KNOWN_FAILURE_AUDIT
